3.8130391,291.27267,22.879436,-3.69E-05,16.39057,2022-11-22 21:22
3.8132877,291.2728,22.880938,-3.75E-05,16.390575,2022-11-22 21:22
3.8135335,291.27289,22.88242,-3.70E-05,16.390579,2022-11-22 21:22
3.8137765,291.27301,22.883884,-3.66E-05,16.390585,2022-11-22 21:22
3.8140168,291.2731,22.885334,-3.62E-05,16.390591,2022-11-22 21:22
3.8142543,291.27319,22.886766,-3.58E-05,16.390594,2022-11-22 21:22
3.8144891,291.27328,22.888184,-3.54E-05,16.3906,2022-11-22 21:22
3.8147213,291.27341,22.889584,-3.50E-05,16.390606,2022-11-22 21:22
3.8149507,291.2735,22.890968,-3.46E-05,16.390612,2022-11-22 21:22
3.8151777,291.27359,22.892336,-3.42E-05,16.390615,2022-11-22 21:22
3.815402,291.27368,22.89369,-3.38E-05,16.390621,2022-11-22 21:22
3.8156238,291.27377,22.895027,-3.34E-05,16.390627,2022-11-22 21:22
3.8158431,291.27383,22.896349,-3.31E-05,16.390633,2022-11-22 21:22
3.8160598,291.27393,22.897657,-3.27E-05,16.390636,2022-11-22 21:22
3.8162742,291.27402,22.898951,-3.23E-05,16.390642,2022-11-22 21:22
3.8164859,291.27411,22.900229,-3.19E-05,16.390648,2022-11-22 21:22
3.8166955,291.27417,22.901491,-3.16E-05,16.390652,2022-11-22 21:22
3.8169026,291.27426,22.90274,-3.12E-05,16.390657,2022-11-22 21:22
3.8171072,291.27432,22.903975,-3.09E-05,16.390663,2022-11-22 21:22
3.8173096,291.27441,22.905195,-3.05E-05,16.390669,2022-11-22 21:22
3.8175097,291.27448,22.906403,-3.02E-05,16.390673,2022-11-22 21:22
3.8177075,291.27454,22.907597,-2.98E-05,16.390678,2022-11-22 21:22
3.817903,291.2746,22.908775,-2.95E-05,16.390684,2022-11-22 21:22
3.8180964,291.27469,22.909943,-2.92E-05,16.39069,2022-11-22 21:22
3.8182876,291.27475,22.911095,-2.88E-05,16.390694,2022-11-22 21:22
