3.8415837,291.27747,22.880938,-3.75E-05,16.390575,2022-11-22 21:22
3.8418412,291.27753,22.88242,-3.70E-05,16.390579,2022-11-22 21:22
3.8420961,291.27759,22.883884,-3.66E-05,16.390585,2022-11-22 21:22
3.8423481,291.27768,22.885334,-3.62E-05,16.390591,2022-11-22 21:22
3.8425977,291.27774,22.886766,-3.58E-05,16.390594,2022-11-22 21:22
3.8428447,291.2778,22.888184,-3.54E-05,16.3906,2022-11-22 21:22
3.8430889,291.27786,22.889584,-3.50E-05,16.390606,2022-11-22 21:22
3.8433306,291.27792,22.890968,-3.46E-05,16.390612,2022-11-22 21:22
3.8435698,291.27795,22.892336,-3.42E-05,16.390615,2022-11-22 21:22
3.8438065,291.27802,22.89369,-3.38E-05,16.390621,2022-11-22 21:22
3.8440406,291.27808,22.895027,-3.34E-05,16.390627,2022-11-22 21:22
3.8442724,291.27811,22.896349,-3.31E-05,16.390633,2022-11-22 21:22
3.8445017,291.27817,22.897657,-3.27E-05,16.390636,2022-11-22 21:22
3.8447287,291.2782,22.898951,-3.23E-05,16.390642,2022-11-22 21:22
3.8449531,291.27823,22.900229,-3.19E-05,16.390648,2022-11-22 21:22
3.8451753,291.27826,22.901491,-3.16E-05,16.390652,2022-11-22 21:22
3.8453951,291.27829,22.90274,-3.12E-05,16.390657,2022-11-22 21:22
3.8456125,291.27835,22.903975,-3.09E-05,16.390663,2022-11-22 21:22
3.8458278,291.27838,22.905195,-3.05E-05,16.390669,2022-11-22 21:22
3.8460407,291.27838,22.906403,-3.02E-05,16.390673,2022-11-22 21:22
3.8462515,291.27841,22.907597,-2.98E-05,16.390678,2022-11-22 21:22
3.8464599,291.27844,22.908775,-2.95E-05,16.390684,2022-11-22 21:22
3.8466663,291.27847,22.909943,-2.92E-05,16.39069,2022-11-22 21:22
3.8468704,291.27847,22.911095,-2.88E-05,16.390694,2022-11-22 21:22
3.8470724,291.2785,22.912235,-2.85E-05,16.390699,2022-11-22 21:22
3.8472722,291.27853,22.913363,-2.82E-05,16.390705,2022-11-22 21:22
3.84747,291.27853,22.914476,-2.79E-05,16.390711,2022-11-22 21:22
3.8476658,291.27853,22.915577,-2.76E-05,16.390715,2022-11-22 21:22
3.8478594,291.27856,22.916666,-2.72E-05,16.39072,2022-11-22 21:22
3.8480508,291.27856,22.917744,-2.69E-05,16.390726,2022-11-22 21:22
3.8482404,291.27856,22.918808,-2.66E-05,16.39073,2022-11-22 21:22
3.848428,291.27856,22.919861,-2.63E-05,16.390736,2022-11-22 21:22
3.8486137,291.27859,22.9209,-2.60E-05,16.390741,2022-11-22 21:22
3.8487935,291.27859,22.921907,-0.000466937,16.390747,2022-11-22 21:22
3.8479822,291.27859,22.917009,-0.11692133,16.390751,2022-11-22 21:22
3.8395174,291.27859,22.866537,-1.1298635,16.390757,2022-11-22 21:22
3.814965,291.27863,22.720259,-4.0247345,16.390762,2022-11-22 21:22
3.7696605,291.27884,22.45038,-9.3422213,16.390766,2022-11-22 21:22
3.7053983,291.27966,22.067574,-16.864668,16.390772,2022-11-22 21:22
3.6377888,291.28171,21.664782,-24.756008,16.390776,2022-11-22 21:22
3.576453,291.28531,21.299301,-31.889772,16.390779,2022-11-22 21:22
3.5150464,291.29089,20.933367,-39.012356,16.390783,2022-11-22 21:22
3.4533465,291.29886,20.565657,-46.15097,16.390787,2022-11-22 21:22
3.3920221,291.30966,20.200163,-53.228329,16.390791,2022-11-22 21:22
3.357837,291.32285,19.996241,-57.106056,16.390793,2022-11-22 21:22
3.3485322,291.33694,19.940449,-58.057812,16.390797,2022-11-22 21:22
3.3530943,291.35101,19.967222,-57.381805,16.390799,2022-11-22 21:22
3.3785005,291.36404,20.118101,-54.262306,16.390802,2022-11-22 21:22
3.4095731,291.37543,20.302732,-50.486839,16.390804,2022-11-22 21:22
3.439214,291.38528,20.478867,-46.889877,16.390808,2022-11-22 21:22
3.4649091,291.39383,20.631536,-43.766754,16.390812,2022-11-22 21:22
3.4794769,291.40152,20.717993,-41.959251,16.390816,2022-11-22 21:22
3.536082,291.40771,21.054693,-35.219826,16.39082,2022-11-22 21:22
3.5966854,291.41177,21.415239,-28.031387,16.390823,2022-11-22 21:22
3.6373608,291.41446,21.657217,-23.205259,16.390827,2022-11-22 21:22
3.6495657,291.41663,21.729765,-21.736937,16.390831,2022-11-22 21:22
3.6433527,291.41879,21.692696,-22.436214,16.390835,2022-11-22 21:22
3.6270585,291.42123,21.595615,-24.317585,16.390839,2022-11-22 21:22
3.6015811,291.42422,21.443869,-27.272362,16.390844,2022-11-22 21:22
3.5674858,291.42807,21.24081,-31.231457,16.390848,2022-11-22 21:22
3.5264645,291.43311,20.99651,-35.993263,16.390852,2022-11-22 21:22
3.4844952,291.43964,20.746544,-40.853985,16.390854,2022-11-22 21:22
3.4250731,291.44833,20.392689,-47.753922,16.390858,2022-11-22 21:22
3.3638883,291.45996,20.02832,-54.844376,16.390862,2022-11-22 21:22
3.3361995,291.47406,19.863276,-57.978733,16.390863,2022-11-22 21:22
3.3686531,291.4873,20.056135,-54.036053,16.390867,2022-11-22 21:22
3.4180112,291.49817,20.349617,-48.116024,16.390869,2022-11-22 21:22
3.4733138,291.5065,20.678505,-41.512882,16.390873,2022-11-22 21:22
3.5265827,291.51263,20.995331,-35.167492,16.390877,2022-11-22 21:22
3.5796459,291.517,21.310974,-28.863953,16.390881,2022-11-22 21:22
3.6345484,291.51981,21.637608,-22.363182,16.390884,2022-11-22 21:22
3.6757414,291.52161,21.882715,-17.494867,16.390888,2022-11-22 21:22
3.6895401,291.52295,21.964855,-15.864281,16.390894,2022-11-22 21:22
3.6848831,291.52426,21.937191,-16.409613,16.390898,2022-11-22 21:22
