0x84130b9456409725be5483a5Df9d400CDAB5D553,3,3.813411,291.27283,22.88168,-3.72E-05,16.390577,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,4,3.8134108,291.27255,22.88168,-3.72E-05,16.390577,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,5,3.8134108,291.27252,22.88168,-3.72E-05,16.390577,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,6,3.8134108,291.27252,22.88168,-0.0000372,16.390577,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,1,3.7863846,291.03534,22.88205,-3.71E-05,16.390579,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,2,3.8417771,291.27753,22.88205,-3.71E-05,16.390579,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,3,3.8134723,291.27286,22.88205,-3.71E-05,16.390579,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,4,3.813472,291.27255,22.88205,-3.71E-05,16.390579,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,5,3.813472,291.27255,22.88205,-3.71E-05,16.390579,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,6,3.813472,291.27255,22.88205,-0.0000371,16.390579,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,1,3.7864447,291.03519,22.88242,-3.70E-05,16.390579,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,2,3.8418412,291.27753,22.88242,-3.70E-05,16.390579,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,3,3.8135335,291.27289,22.88242,-3.70E-05,16.390579,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,4,3.8135333,291.27258,22.88242,-3.70E-05,16.390579,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,5,3.8135333,291.27258,22.88242,-3.70E-05,16.390579,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,6,3.8135333,291.27258,22.88242,-0.000037,16.390579,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,1,3.7865047,291.03503,22.882788,-3.69E-05,16.390581,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,2,3.8419051,291.27756,22.882788,-3.69E-05,16.390581,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,3,3.8135946,291.27292,22.882788,-3.69E-05,16.390581,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,4,3.8135943,291.27261,22.882788,-3.69E-05,16.390581,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,5,3.8135943,291.27261,22.882788,-3.69E-05,16.390581,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,6,3.8135943,291.27261,22.882788,-0.0000369,16.390581,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,1,3.7865646,291.03488,22.883154,-3.68E-05,16.390583,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,2,3.841969,291.27756,22.883154,-3.68E-05,16.390583,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,3,3.8136554,291.27295,22.883154,-3.68E-05,16.390583,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,4,3.8136551,291.27264,22.883154,-3.68E-05,16.390583,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,5,3.8136551,291.27264,22.883154,-3.68E-05,16.390583,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,6,3.8136551,291.27264,22.883154,-0.0000368,16.390583,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,1,3.7866242,291.03476,22.88352,-3.67E-05,16.390583,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,2,3.8420327,291.27759,22.88352,-3.67E-05,16.390583,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,3,3.8137162,291.27298,22.88352,-3.67E-05,16.390583,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,4,3.8137159,291.27267,22.88352,-3.67E-05,16.390583,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,5,3.8137159,291.27264,22.88352,-3.67E-05,16.390583,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,6,3.8137159,291.27264,22.88352,-0.0000367,16.390583,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,1,3.7866836,291.03461,22.883884,-3.66E-05,16.390585,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,2,3.8420961,291.27759,22.883884,-3.66E-05,16.390585,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,3,3.8137765,291.27301,22.883884,-3.66E-05,16.390585,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,4,3.8137763,291.27271,22.883884,-3.66E-05,16.390585,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,5,3.8137763,291.27267,22.883884,-3.66E-05,16.390585,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,6,3.8137763,291.27267,22.883884,-0.0000366,16.390585,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,1,3.7867429,291.03445,22.884249,-3.65E-05,16.390587,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,2,3.8421593,291.27762,22.884249,-3.65E-05,16.390587,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,3,3.8138368,291.27301,22.884249,-3.65E-05,16.390587,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,4,3.8138366,291.27274,22.884249,-3.65E-05,16.390587,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,5,3.8138366,291.27271,22.884249,-3.65E-05,16.390587,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,6,3.8138366,291.27271,22.884249,-0.0000365,16.390587,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,1,3.7868018,291.0343,22.884611,-3.64E-05,16.390587,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,2,3.8422225,291.27765,22.884611,-3.64E-05,16.390587,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,3,3.8138971,291.27304,22.884611,-3.64E-05,16.390587,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,4,3.8138969,291.27274,22.884611,-3.64E-05,16.390587,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,5,3.8138969,291.27274,22.884611,-3.64E-05,16.390587,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,6,3.8138969,291.27274,22.884611,-0.0000364,16.390587,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,1,3.7868607,291.03418,22.884974,-3.63E-05,16.390589,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,2,3.8422854,291.27765,22.884974,-3.63E-05,16.390589,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,3,3.813957,291.27307,22.884974,-3.63E-05,16.390589,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,4,3.8139567,291.27277,22.884974,-3.63E-05,16.390589,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,5,3.8139567,291.27277,22.884974,-3.63E-05,16.390589,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,6,3.8139567,291.27277,22.884974,-0.0000363,16.390589,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,1,3.7869196,291.03403,22.885334,-3.62E-05,16.390591,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,2,3.8423481,291.27768,22.885334,-3.62E-05,16.390591,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,3,3.8140168,291.2731,22.885334,-3.62E-05,16.390591,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,4,3.8140166,291.2728,22.885334,-3.62E-05,16.390591,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,5,3.8140166,291.2728,22.885334,-3.62E-05,16.390591,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,6,3.8140166,291.2728,22.885334,-0.0000362,16.390591,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,1,3.786978,291.03387,22.885695,-3.61E-05,16.390591,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,2,3.8424108,291.27768,22.885695,-3.61E-05,16.390591,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,3,3.8140764,291.27313,22.885695,-3.61E-05,16.390591,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,4,3.8140762,291.27283,22.885695,-3.61E-05,16.390591,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,5,3.8140762,291.2728,22.885695,-3.61E-05,16.390591,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,6,3.8140762,291.2728,22.885695,-0.0000361,16.390591,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,1,3.7870364,291.03372,22.886053,-3.60E-05,16.390593,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,2,3.8424733,291.27771,22.886053,-3.60E-05,16.390593,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,3,3.8141358,291.27316,22.886053,-3.60E-05,16.390593,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,4,3.8141358,291.27286,22.886053,-3.60E-05,16.390593,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,5,3.8141358,291.27283,22.886053,-3.60E-05,16.390593,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,6,3.8141358,291.27283,22.886053,-0.000036,16.390593,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,1,3.7870946,291.0336,22.88641,-3.59E-05,16.390594,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,2,3.8425355,291.27771,22.88641,-3.59E-05,16.390594,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,3,3.8141952,291.27316,22.88641,-3.59E-05,16.390594,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,4,3.8141949,291.27289,22.88641,-3.59E-05,16.390594,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,5,3.8141949,291.27286,22.88641,-3.59E-05,16.390594,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,6,3.8141949,291.27286,22.88641,-0.0000359,16.390594,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,1,3.7871525,291.03345,22.886766,-3.58E-05,16.390594,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,2,3.8425977,291.27774,22.886766,-3.58E-05,16.390594,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,3,3.8142543,291.27319,22.886766,-3.58E-05,16.390594,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,4,3.814254,291.27289,22.886766,-3.58E-05,16.390594,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,5,3.814254,291.27289,22.886766,-3.58E-05,16.390594,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,6,3.814254,291.27289,22.886766,-0.0000358,16.390594,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,1,3.7872102,291.03329,22.887123,-3.57E-05,16.390596,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,2,3.8426597,291.27774,22.887123,-3.57E-05,16.390596,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,3,3.8143132,291.27322,22.887123,-3.57E-05,16.390596,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,4,3.8143132,291.27292,22.887123,-3.57E-05,16.390596,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,5,3.8143129,291.27292,22.887123,-3.57E-05,16.390596,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,6,3.8143129,291.27292,22.887123,-0.0000357,16.390596,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,1,3.7872679,291.03314,22.887478,-3.56E-05,16.390598,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,2,3.8427215,291.27777,22.887478,-3.56E-05,16.390598,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,3,3.8143721,291.27325,22.887478,-3.56E-05,16.390598,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,4,3.8143718,291.27295,22.887478,-3.56E-05,16.390598,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,5,3.8143718,291.27295,22.887478,-3.56E-05,16.390598,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,6,3.8143718,291.27295,22.887478,-0.0000356,16.390598,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,1,3.7873254,291.03299,22.887831,-3.55E-05,16.3906,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,2,3.8427832,291.27777,22.887831,-3.55E-05,16.3906,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,3,3.8144307,291.27328,22.887831,-3.55E-05,16.3906,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,4,3.8144305,291.27298,22.887831,-3.55E-05,16.3906,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,5,3.8144305,291.27295,22.887831,-3.55E-05,16.3906,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,6,3.8144305,291.27295,22.887831,-0.0000355,16.3906,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,1,3.7873826,291.03287,22.888184,-3.54E-05,16.3906,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,2,3.8428447,291.2778,22.888184,-3.54E-05,16.3906,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,3,3.8144891,291.27328,22.888184,-3.54E-05,16.3906,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,4,3.8144889,291.27301,22.888184,-3.54E-05,16.3906,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,5,3.8144889,291.27298,22.888184,-3.54E-05,16.3906,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,6,3.8144889,291.27298,22.888184,-0.0000354,16.3906,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,1,3.7874398,291.03271,22.888535,-3.53E-05,16.390602,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,2,3.842906,291.2778,22.888535,-3.53E-05,16.390602,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,3,3.8145475,291.27332,22.888535,-3.53E-05,16.390602,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,4,3.8145473,291.27301,22.888535,-3.53E-05,16.390602,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,5,3.8145473,291.27301,22.888535,-3.53E-05,16.390602,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,6,3.8145473,291.27301,22.888535,-0.0000353,16.390602,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,1,3.7874968,291.03256,22.888885,-3.52E-05,16.390604,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,2,3.842967,291.27783,22.888885,-3.52E-05,16.390604,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,3,3.8146055,291.27335,22.888885,-3.52E-05,16.390604,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,4,3.8146052,291.27304,22.888885,-3.52E-05,16.390604,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,5,3.8146052,291.27304,22.888885,-3.52E-05,16.390604,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,6,3.8146052,291.27304,22.888885,-0.0000352,16.390604,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,1,3.7875535,291.03241,22.889235,-3.51E-05,16.390604,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,2,3.8430281,291.27783,22.889235,-3.51E-05,16.390604,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,3,3.8146634,291.27338,22.889235,-3.51E-05,16.390604,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,4,3.8146632,291.27307,22.889235,-3.51E-05,16.390604,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,5,3.8146632,291.27304,22.889235,-3.51E-05,16.390604,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,6,3.8146632,291.27304,22.889235,-0.0000351,16.390604,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,1,3.7876101,291.03226,22.889584,-3.50E-05,16.390606,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,2,3.8430889,291.27786,22.889584,-3.50E-05,16.390606,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,3,3.8147213,291.27341,22.889584,-3.50E-05,16.390606,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,4,3.8147211,291.2731,22.889584,-3.50E-05,16.390606,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,5,3.8147211,291.27307,22.889584,-3.50E-05,16.390606,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,6,3.8147211,291.27307,22.889584,-0.000035,16.390606,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,1,3.7876663,291.03214,22.889931,-3.49E-05,16.390608,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,2,3.8431497,291.27786,22.889931,-3.49E-05,16.390608,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,3,3.8147788,291.27341,22.889931,-3.49E-05,16.390608,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,4,3.8147788,291.2731,22.889931,-3.49E-05,16.390608,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,5,3.8147788,291.2731,22.889931,-3.49E-05,16.390608,2022-11-22 21:22
0xABdD8eab3019f3Cd850adC217e893486b9b421B6,6,3.8147788,291.2731,22.889931,-0.0000349,16.390608,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,1,3.7877226,291.03198,22.890278,-3.48E-05,16.390608,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,2,3.8432102,291.27789,22.890278,-3.48E-05,16.390608,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,3,3.8148363,291.27344,22.890278,-3.48E-05,16.390608,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,4,3.8148363,291.27313,22.890278,-3.48E-05,16.390608,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,5,3.8148363,291.27313,22.890278,-3.48E-05,16.390608,2022-11-22 21:22
0x84130b9456409725be5483a5Df9d400CDAB5D553,6,3.8148363,291.27313,22.890278,-0.0000348,16.390608,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,1,3.7877786,291.03183,22.890623,-3.47E-05,16.39061,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,2,3.8432705,291.27789,22.890623,-3.47E-05,16.39061,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,3,3.8148937,291.27347,22.890623,-3.47E-05,16.39061,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,4,3.8148935,291.27316,22.890623,-3.47E-05,16.39061,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,5,3.8148935,291.27316,22.890623,-3.47E-05,16.39061,2022-11-22 21:22
0x53638f1509ca4A7FC329AfC2C8DD4e5aEf728643,6,3.8148935,291.27316,22.890623,-0.0000347,16.39061,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,1,3.7878346,291.03168,22.890968,-3.46E-05,16.390612,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,2,3.8433306,291.27792,22.890968,-3.46E-05,16.390612,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,3,3.8149507,291.2735,22.890968,-3.46E-05,16.390612,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,4,3.8149507,291.27319,22.890968,-3.46E-05,16.390612,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,5,3.8149505,291.27316,22.890968,-3.46E-05,16.390612,2022-11-22 21:22
0xD531a190c133F086f0170B67F8D7cd1913CA5fFE,6,3.8149505,291.27316,22.890968,-0.0000346,16.390612,2022-11-22 21:22
