3.7862029,291.03577,22.880938,-3.75E-05,16.390575,2022-11-22 21:22
3.7864447,291.03519,22.88242,-3.70E-05,16.390579,2022-11-22 21:22
3.7866836,291.03461,22.883884,-3.66E-05,16.390585,2022-11-22 21:22
3.7869196,291.03403,22.885334,-3.62E-05,16.390591,2022-11-22 21:22
3.7871525,291.03345,22.886766,-3.58E-05,16.390594,2022-11-22 21:22
3.7873826,291.03287,22.888184,-3.54E-05,16.3906,2022-11-22 21:22
3.7876101,291.03226,22.889584,-3.50E-05,16.390606,2022-11-22 21:22
3.7878346,291.03168,22.890968,-3.46E-05,16.390612,2022-11-22 21:22
3.7880564,291.0311,22.892336,-3.42E-05,16.390615,2022-11-22 21:22
3.7882755,291.03049,22.89369,-3.38E-05,16.390621,2022-11-22 21:22
3.7884917,291.02991,22.895027,-3.34E-05,16.390627,2022-11-22 21:22
3.7887056,291.02933,22.896349,-3.31E-05,16.390633,2022-11-22 21:22
3.7889166,291.02872,22.897657,-3.27E-05,16.390636,2022-11-22 21:22
3.7891252,291.02814,22.898951,-3.23E-05,16.390642,2022-11-22 21:22
3.7893312,291.02753,22.900229,-3.19E-05,16.390648,2022-11-22 21:22
3.7895346,291.02692,22.901491,-3.16E-05,16.390652,2022-11-22 21:22
3.7897356,291.02634,22.90274,-3.12E-05,16.390657,2022-11-22 21:22
3.7899339,291.02573,22.903975,-3.09E-05,16.390663,2022-11-22 21:22
3.7901301,291.02512,22.905195,-3.05E-05,16.390669,2022-11-22 21:22
3.7903237,291.02454,22.906403,-3.02E-05,16.390673,2022-11-22 21:22
3.7905149,291.02393,22.907597,-2.98E-05,16.390678,2022-11-22 21:22
3.7907038,291.02332,22.908775,-2.95E-05,16.390684,2022-11-22 21:22
3.7908905,291.02271,22.909943,-2.92E-05,16.39069,2022-11-22 21:22
3.7910748,291.02209,22.911095,-2.88E-05,16.390694,2022-11-22 21:22
3.7912567,291.02148,22.912235,-2.85E-05,16.390699,2022-11-22 21:22
3.7914367,291.02087,22.913363,-2.82E-05,16.390705,2022-11-22 21:22
3.7916141,291.02026,22.914476,-2.79E-05,16.390711,2022-11-22 21:22
3.7917895,291.01965,22.915577,-2.76E-05,16.390715,2022-11-22 21:22
3.7919629,291.01904,22.916666,-2.72E-05,16.39072,2022-11-22 21:22
3.792134,291.01843,22.917744,-2.69E-05,16.390726,2022-11-22 21:22
3.7923031,291.01782,22.918808,-2.66E-05,16.39073,2022-11-22 21:22
3.79247,291.01721,22.919861,-2.63E-05,16.390736,2022-11-22 21:22
3.792635,291.0166,22.9209,-2.60E-05,16.390741,2022-11-22 21:22
3.792794,291.01599,22.921907,-0.000466937,16.390747,2022-11-22 21:22
3.7919757,291.01535,22.917009,-0.11692133,16.390751,2022-11-22 21:22
3.7836108,291.01474,22.866537,-1.1298635,16.390757,2022-11-22 21:22
3.7593794,291.01416,22.720259,-4.0247345,16.390762,2022-11-22 21:22
3.7146745,291.01376,22.45038,-9.3422213,16.390766,2022-11-22 21:22
3.6512566,291.01398,22.067574,-16.864668,16.390772,2022-11-22 21:22
